CustomerNr;NavCustomerNo;CompanyName;CustomerStatus;PriorityCustomer;TailsOnPPS;TailsFlightWatchTerrestrial;TailsFlightWatchSatellite;TailsNotamMonitoring;CustomerSince;PriceEscalation;Terminationdate;ChurnValue;ChurnReportedDate;ChurnReason;BlockedDate;BlockedReason;Country;Balance;FleetSize;Last12Months;YearToDate;LastYearToDate;LastFinancialYear;NavCustomerName;NavCountry;NavBlocked;Turnover2017;Turnover2018;Turnover2019;Turnover2020;Turnover2021;Turnover2022;Turnover2023;Turnover2024;Turnover2025;Turnover2026;Dev1718;Dev1819;Dev1920;Dev2021;Dev2122;Dev2223;Dev2324;Dev2425;Dev2526
NULL;NULL;Carewell Aviation;Customer via;3;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;AIR CARAIBES ATLANTIQUE;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;Account closed correctly;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;ALFA AIRLINES SD;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;No sale;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;SundAir;Customer via;NULL;0,00;0,00;0,00;0;2025-12-06;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;TAFTAN AIR;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Jet Manager;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-12-07;Use JetManager - do not use this one;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Silver Airways;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2025-01-20;Chapter 11 Bankruptcy notice received 2025-01-20 see documents;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Jindal Vijayanagar Steel Ltd;Customer via;NULL;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;MTCom;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;Account closed in agreement with PJ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Reliance Transport & Travels*;Customer via;NULL;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;LIFE JET LTD;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2020-10-28;No invoices and usage, why customer status, no clue. Account closed;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;EHA Aviation;Customer via;3;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Texel Air NZ;Customer via;NULL;0,00;0,00;0,00;0;2024-10-02;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;New Way Cargo Airlines;Customer via;NULL;0,00;0,00;0,00;0;2026-06-26;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;FIGHTER WING KARUP;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2020-10-28;Not used the account since 2016, no active installations. Either Fighter wing SKP and Esk 721 know about this account;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;One Air;Customer via;NULL;0,00;0,00;0,00;0;2025-12-06;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Brommaflyg;Customer via;3;0,00;0,00;0,00;0;2026-08-26;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;airBaltic;NonCust;NULL;0,00;0,00;0,00;0;2026-03-27;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;RusJet;Quarantine;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Poste Air Cargo;Customer via;NULL;0,00;0,00;0,00;0;2024-05-02;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Pouya Air Lines;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-06-22;Embargo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Empire Aviation India;Customer via;3;0,00;0,00;0,00;0;2025-07-21;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;(Duplicate) Caspian Airlines;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-06-22;Embargo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Fastjet Airlines;Customer via;NULL;0,00;0,00;0,00;0;2022-10-01;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Air Peace;Customer via;2;0,00;0,00;0,00;0;2026-07-01;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Sepehran Airlines;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-06-22;Embargo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Uttar Pradesh State Government;Customer via;NULL;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Pecotox-Air;Customer via;NULL;0,00;0,00;0,00;0;2026-08-03;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Safal Aviation Pvt Ltd;Customer via;NULL;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;GMR Aviation;Customer via;3;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Bajaj Aviation;Customer via;3;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Pars Air;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Pegas Fly delete;Quarantine;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-06-23;Duplicate record;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Flightforce SAM;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2020-10-28;Account never been closed, no usage and no invoices. ACCOUNT CLOSED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;AIR NOSTRUM;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;Account closed correctly;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Link Airways (Pvt) Limited;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;SAHAND ASIA AIRLINE;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Futura Travels Pvt Ltd;Customer via;3;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;SKY VISION AIRLINES A Operation;Customer via;NULL;0,00;0,00;0,00;0;2022-08-10;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Baltic Jet Aircompany;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;account closed correctly;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Airports Authority of India;Customer via;3;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;INDO PACIFIC AVIATION PVT LTD;Customer via;NULL;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Jet Business Solutions;Customer via;NULL;0,00;0,00;0,00;0;2026-06-08;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;TAG AVIATION SPAIN;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;Not been invoiced since 2012 for the access to CB and PPS, now closed;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Karun Airlines;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-06-22;Embargo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;LA COMPAGNIE;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2020-10-28;Closed, no activities, should have been closed long time ago;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;LEAV Aviation;Customer via;NULL;0,00;0,00;0,00;0;2024-05-02;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Saha Airlines;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-06-22;Embargo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Global Air Transport;Customer via;NULL;0,00;0,00;0,00;0;2024-12-20;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;BRIT AIR;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;account closed correctly;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;SOS International Ambulance Service A.S;Customer via;NULL;0,00;0,00;0,00;0;2026-07-01;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Aviation-Horizons;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2022-01-07;wrongly registered doublet - correct company is Aviation Horizons;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;EXPRESSJET Inc.;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;Ceased;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Amelia International;Customer via;NULL;0,00;0,00;0,00;0;2026-05-20;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;ALITALIA;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;Account closed correctly;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;TOP JETS WORLD WIDE;NonCust;NULL;0,00;0,00;0,00;0;2024-04-23;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;BATOT AIR;Customer via;NULL;0,00;0,00;0,00;0;2026-08-03;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Specsavers (Cust with Signum);Customer via;NULL;0,00;0,00;0,00;0;2025-05-05;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;SYRIAN ARAB AIRLINES;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Spire Flight Solutions;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;UVT aero;Quarantine;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;ETT Aviation;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;Closed correctly;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Seaborne Virgin Islands;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2025-07-10;Bankruptcy;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Apco Infratech;Customer via;3;0,00;0,00;0,00;0;2024-04-29;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Merlot Aero Ltd;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NULL;NULL;Taftan Airlines;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2021-06-22;Embargo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM11005;COM11005;ACM AIR CHARTER LUFTFAHRT;Customer;2;5,00;0,00;0,00;0;1998-02-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Germany - DE - Europe;0.00;6;146,205.00;85,260.00;87,064.00;148,008.00;ACM AIR CHARTER LUFTFAHRT;DE;0;93770,92;139919,70;122423,86;101247,31;106818,39;113171,34;151933,36;161151,40;148008,45;94922,96;49;-13;-17;6;6;34;6;-8;-36
COM11015;COM11015;AIR ALSIE A/S;Customer;1;20,00;27,00;17,00;0;1989-12-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Denmark - DK - Europe;0.00;32;818,737.00;495,384.00;460,864.00;784,217.00;AIR ALSIE A/S;DK;0;282349,71;311844,62;274367,56;306522,66;322819,74;328049,16;566795,81;1062289,26;848481,96;561719,08;10;-12;12;5;2;73;87;-20;-34
COM11025;COM11025;AIRLINK GmbH;Customer;2;5,00;0,00;0,00;0;1994-10-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Austria - AT - Europe;0.00;13;-96,148.00;51,891.00;167,768.00;19,730.00;AIRLINK GmbH;AT;0;96180,62;101611,82;105371,78;110414,24;110329,12;129612,19;149340,18;160448,31;187560,96;60303,62;6;4;5;0;17;15;7;17;-68
